DISTRICT,CS_NONPROF_ASSET,FISCALYR,CS_NONPROF_FUNC,CS_NONPROF_OBJ,FIN_UNIT,CS_NONPROF_PGMIN,ACTAMT,DTUPDATE
003801,420,2006,53,6249,750,99,1241,03MAR2007
003801,420,2006,53,6399,750,99,792,03MAR2007
003801,420,2006,53,6599,750,99,54,03MAR2007
003801,420,2006,61,6399,999,99,366,03MAR2007
003801,420,2006,81,6399,999,99,61,03MAR2007
003801,420,2006,81,6499,999,99,866,03MAR2007
003801,499,2006,00,3600,000,00,-60807,03MAR2007
003801,499,2006,00,5742,000,00,2778,03MAR2007
013801,199,2006,00,3600,000,00,42829,03MAR2007
013801,199,2006,00,5744,000,00,3588,03MAR2007
013801,199,2006,00,5749,000,00,50,03MAR2007
013801,199,2006,11,6449,101,11,12487,03MAR2007
013801,199,2006,12,6329,101,11,17,03MAR2007
013801,199,2006,35,6499,101,99,-58,03MAR2007
013801,211,2002,00,3600,000,00,1989,03MAR2007
013801,211,2002,11,6449,101,30,3164,03MAR2007
013801,211,2003,00,3600,000,00,1949,03MAR2007
013801,211,2003,11,6449,101,30,1797,03MAR2007
013801,211,2004,00,3600,000,00,436,03MAR2007
013801,211,2004,11,6449,101,30,201,03MAR2007
013801,211,2005,00,3600,000,00,8593,03MAR2007
013801,211,2005,11,6449,101,30,2578,03MAR2007
013801,211,2006,00,5929,000,00,97622,03MAR2007
013801,211,2006,11,6119,101,30,42416,03MAR2007
013801,211,2006,11,6141,101,30,3055,03MAR2007
013801,211,2006,11,6142,101,30,2090,03MAR2007
013801,211,2006,11,6143,101,30,535,03MAR2007
013801,211,2006,11,6145,101,30,146,03MAR2007
013801,211,2006,11,6146,101,30,2798,03MAR2007
013801,211,2006,11,6221,101,30,180,03MAR2007
013801,211,2006,11,6399,101,30,33940,03MAR2007
013801,211,2006,11,6411,101,30,189,03MAR2007
013801,211,2006,12,6129,101,30,6267,03MAR2007
013801,211,2006,12,6141,101,30,479,03MAR2007
013801,211,2006,12,6143,101,30,76,03MAR2007
013801,211,2006,12,6145,101,30,82,03MAR2007
013801,211,2006,12,6146,101,30,335,03MAR2007
013801,211,2006,13,6119,101,30,319,03MAR2007
013801,211,2006,13,6141,101,30,24,03MAR2007
013801,211,2006,13,6143,101,30,3,03MAR2007
013801,211,2006,13,6146,101,30,24,03MAR2007
013801,211,2006,61,6119,101,30,3423,03MAR2007
013801,211,2006,61,6141,101,30,251,03MAR2007
013801,211,2006,61,6142,101,30,322,03MAR2007
013801,211,2006,61,6143,101,30,42,03MAR2007
013801,211,2006,61,6145,101,30,14,03MAR2007
013801,211,2006,61,6146,101,30,256,03MAR2007
013801,211,2006,61,6411,101,30,354,03MAR2007
013801,211,2007,00,5929,000,00,5793,03MAR2007
013801,211,2007,11,6119,101,30,4613,03MAR2007
013801,211,2007,11,6141,101,30,353,03MAR2007
013801,211,2007,11,6143,101,30,44,03MAR2007
013801,211,2007,11,6145,101,30,2,03MAR2007
013801,211,2007,11,6146,101,30,335,03MAR2007
013801,211,2007,12,6129,101,30,379,03MAR2007
013801,211,2007,12,6141,101,30,29,03MAR2007
013801,211,2007,12,6143,101,30,4,03MAR2007
013801,211,2007,12,6145,101,30,5,03MAR2007
013801,211,2007,12,6146,101,30,29,03MAR2007
013801,224,2006,00,5929,000,00,31333,03MAR2007
013801,224,2006,11,6119,101,23,9154,03MAR2007
013801,224,2006,11,6141,101,23,500,03MAR2007
013801,224,2006,11,6142,101,23,981,03MAR2007
013801,224,2006,11,6143,101,23,106,03MAR2007
013801,224,2006,11,6145,101,23,36,03MAR2007
013801,224,2006,11,6146,101,23,687,03MAR2007
013801,224,2006,11,6219,101,23,19570,03MAR2007
013801,224,2006,11,6399,101,23,299,03MAR2007
013801,224,2007,00,5929,000,00,1089,03MAR2007
013801,224,2007,11,6119,101,23,938,03MAR2007
013801,224,2007,11,6141,101,23,72,03MAR2007
013801,224,2007,11,6143,101,23,9,03MAR2007
013801,224,2007,11,6146,101,23,71,03MAR2007
013801,225,2006,00,5929,000,00,2046,03MAR2007
013801,225,2006,11,6399,101,23,2046,03MAR2007
013801,240,2006,00,3600,000,00,15987,03MAR2007
013801,240,2006,00,5742,000,00,95,03MAR2007
013801,240,2006,00,5744,000,00,110,03MAR2007
013801,240,2006,00,5751,000,00,18484,03MAR2007
013801,240,2006,00,5755,000,00,5566,03MAR2007
013801,240,2006,00,5829,000,00,1020,03MAR2007
013801,240,2006,00,5921,000,00,19503,03MAR2007
013801,240,2006,00,5922,000,00,68447,03MAR2007
013801,240,2006,35,6129,998,99,42203,03MAR2007
013801,240,2006,35,6141,998,99,3209,03MAR2007
013801,240,2006,35,6142,998,99,3930,03MAR2007
013801,240,2006,35,6143,998,99,2019,03MAR2007
013801,240,2006,35,6145,998,99,398,03MAR2007
013801,240,2006,35,6146,998,99,2313,03MAR2007
013801,240,2006,35,6269,998,99,4420,03MAR2007
013801,240,2006,35,6341,998,99,39409,03MAR2007
013801,240,2006,35,6342,998,99,4116,03MAR2007
013801,240,2006,35,6343,998,99,1840,03MAR2007
013801,240,2006,35,6411,998,99,562,03MAR2007
013801,240,2006,35,6449,998,99,343,03MAR2007
013801,240,2006,35,6499,998,99,131,03MAR2007
013801,240,2006,51,6249,998,99,788,03MAR2007
013801,240,2006,51,6259,998,99,9500,03MAR2007
013801,240,2006,51,6319,998,99,32,03MAR2007
013801,255,2002,00,3600,000,00,356,03MAR2007
013801,255,2002,11,6449,101,30,356,03MAR2007
013801,255,2006,00,5929,000,00,25028,03MAR2007
013801,255,2006,11,6119,101,30,10381,03MAR2007
013801,255,2006,11,6141,101,30,720,03MAR2007
013801,255,2006,11,6142,101,30,978,03MAR2007
013801,255,2006,11,6143,101,30,120,03MAR2007
013801,255,2006,11,6145,101,30,42,03MAR2007
013801,255,2006,11,6146,101,30,785,03MAR2007
013801,255,2006,11,6219,101,30,3200,03MAR2007
013801,255,2006,11,6411,101,30,2990,03MAR2007
013801,255,2006,13,6119,101,30,5004,03MAR2007
013801,255,2006,13,6141,101,30,383,03MAR2007
013801,255,2006,13,6143,101,30,47,03MAR2007
013801,255,2006,13,6146,101,30,378,03MAR2007
013801,255,2007,00,5929,000,00,4361,03MAR2007
013801,255,2007,11,6119,101,30,1325,03MAR2007
013801,255,2007,11,6141,101,30,101,03MAR2007
013801,255,2007,11,6143,101,30,13,03MAR2007
013801,255,2007,11,6145,101,30,2,03MAR2007
013801,255,2007,11,6146,101,30,81,03MAR2007
013801,255,2007,11,6411,101,30,268,03MAR2007
013801,255,2007,13,6119,101,30,2214,03MAR2007
013801,255,2007,13,6141,101,30,169,03MAR2007
013801,255,2007,13,6143,101,30,21,03MAR2007
013801,255,2007,13,6146,101,30,167,03MAR2007
013801,258,2001,00,3600,000,00,220,03MAR2007
013801,258,2001,11,6449,101,11,4123,03MAR2007
013801,258,2001,11,6449,101,23,831,03MAR2007
013801,258,2001,23,6449,101,99,278,03MAR2007
013801,258,2002,00,3600,000,00,26583,03MAR2007
013801,258,2002,11,6449,101,11,23911,03MAR2007
013801,258,2002,31,6449,101,99,233,03MAR2007
013801,258,2002,41,6449,720,99,2193,03MAR2007
013801,261,2004,00,3600,000,00,15439,03MAR2007
013801,261,2004,11,6449,101,30,6647,03MAR2007
013801,261,2005,00,3600,000,00,11068,03MAR2007
013801,261,2005,11,6449,101,30,3220,03MAR2007
013801,261,2006,00,3600,000,00,10611,03MAR2007
013801,261,2006,00,5929,000,00,141693,03MAR2007
013801,261,2006,11,6112,101,30,1425,03MAR2007
013801,261,2006,11,6119,101,30,52977,03MAR2007
013801,261,2006,11,6119,699,30,5386,03MAR2007
013801,261,2006,11,6141,101,30,4010,03MAR2007
013801,261,2006,11,6141,699,30,412,03MAR2007
013801,261,2006,11,6142,101,30,3024,03MAR2007
013801,261,2006,11,6143,101,30,644,03MAR2007
013801,261,2006,11,6143,699,30,50,03MAR2007
013801,261,2006,11,6145,101,30,314,03MAR2007
013801,261,2006,11,6146,101,30,2308,03MAR2007
013801,261,2006,11,6146,699,30,407,03MAR2007
013801,261,2006,11,6219,101,30,935,03MAR2007
013801,261,2006,11,6239,101,30,80,03MAR2007
013801,261,2006,11,6329,101,30,500,03MAR2007
013801,261,2006,11,6399,101,30,9755,03MAR2007
013801,261,2006,11,6411,101,30,2526,03MAR2007
013801,261,2006,11,6449,101,30,1918,03MAR2007
013801,261,2006,11,6499,101,30,4595,03MAR2007
013801,261,2006,13,6119,101,30,724,03MAR2007
013801,261,2006,13,6141,101,30,55,03MAR2007
013801,261,2006,13,6143,101,30,10,03MAR2007
013801,261,2006,13,6145,101,30,1,03MAR2007
013801,261,2006,13,6146,101,30,51,03MAR2007
013801,261,2006,21,6119,101,30,40321,03MAR2007
013801,261,2006,21,6141,101,30,3065,03MAR2007
013801,261,2006,21,6142,101,30,600,03MAR2007
013801,261,2006,21,6143,101,30,464,03MAR2007
013801,261,2006,21,6145,101,30,131,03MAR2007
013801,261,2006,21,6146,101,30,3060,03MAR2007
013801,261,2007,00,5929,000,00,10408,03MAR2007
013801,261,2007,11,6119,101,30,4237,03MAR2007
013801,261,2007,11,6141,101,30,324,03MAR2007
013801,261,2007,11,6143,101,30,41,03MAR2007
013801,261,2007,11,6145,101,30,54,03MAR2007
013801,261,2007,11,6146,101,30,320,03MAR2007
013801,261,2007,11,6299,101,30,1800,03MAR2007
013801,261,2007,21,6119,101,30,3127,03MAR2007
013801,261,2007,21,6141,101,30,239,03MAR2007
013801,261,2007,21,6143,101,30,30,03MAR2007
013801,261,2007,21,6146,101,30,236,03MAR2007
013801,262,2006,00,5929,000,00,1881,03MAR2007
013801,262,2006,11,6299,101,30,205,03MAR2007
013801,262,2006,11,6399,101,30,1409,03MAR2007
013801,262,2006,53,6129,101,30,242,03MAR2007
013801,262,2006,53,6141,101,30,18,03MAR2007
013801,262,2006,53,6143,101,30,3,03MAR2007
013801,262,2006,53,6145,101,30,3,03MAR2007
013801,265,2005,00,5929,000,00,48241,03MAR2007
013801,265,2005,11,6119,101,30,27753,03MAR2007
013801,265,2005,11,6121,101,30,1268,03MAR2007
013801,265,2005,11,6129,101,30,2772,03MAR2007
013801,265,2005,11,6141,101,30,2408,03MAR2007
013801,265,2005,11,6142,101,30,737,03MAR2007
013801,265,2005,11,6143,101,30,371,03MAR2007
013801,265,2005,11,6145,101,30,252,03MAR2007
013801,265,2005,11,6146,101,30,1783,03MAR2007
013801,265,2005,11,6219,101,30,2000,03MAR2007
013801,265,2005,11,6399,101,30,6897,03MAR2007
013801,265,2005,35,6499,101,30,2000,03MAR2007
013801,265,2006,00,5929,000,00,14167,03MAR2007
013801,265,2006,11,6119,101,30,1192,03MAR2007
013801,265,2006,11,6119,699,30,2555,03MAR2007
013801,265,2006,11,6129,101,30,343,03MAR2007
013801,265,2006,11,6129,699,30,4080,03MAR2007
013801,265,2006,11,6141,101,30,117,03MAR2007
013801,265,2006,11,6141,699,30,508,03MAR2007
013801,265,2006,11,6143,101,30,15,03MAR2007
013801,265,2006,11,6143,699,30,62,03MAR2007
013801,265,2006,11,6145,101,30,4,03MAR2007
013801,265,2006,11,6145,699,30,70,03MAR2007
013801,265,2006,11,6146,101,30,100,03MAR2007
013801,265,2006,11,6146,699,30,193,03MAR2007
013801,265,2006,11,6399,101,30,4025,03MAR2007
013801,265,2006,35,6499,101,30,904,03MAR2007
013801,269,2006,00,5929,000,00,823,03MAR2007
013801,269,2006,11,6399,101,30,823,03MAR2007
013801,289,2003,00,3600,000,00,212004,03MAR2007
013801,289,2003,11,6449,101,11,5889,03MAR2007
013801,289,2006,00,3600,000,00,50726,03MAR2007
013801,289,2006,00,5949,000,00,98729,03MAR2007
013801,289,2006,12,6119,101,30,7016,03MAR2007
013801,289,2006,12,6129,101,30,11586,03MAR2007
013801,289,2006,12,6141,101,30,1402,03MAR2007
013801,289,2006,12,6142,101,30,884,03MAR2007
013801,289,2006,12,6143,101,30,196,03MAR2007
013801,289,2006,12,6145,101,30,183,03MAR2007
013801,289,2006,12,6146,101,30,528,03MAR2007
013801,289,2006,12,6299,101,30,2200,03MAR2007
013801,289,2006,12,6399,101,30,9370,03MAR2007
013801,289,2006,12,6449,101,30,9171,03MAR2007
013801,289,2006,12,6499,101,30,5469,03MAR2007
013801,399,2006,00,5819,000,00,33172,03MAR2007
013801,399,2006,11,6399,101,11,21242,03MAR2007
013801,399,2006,13,6119,101,11,10807,03MAR2007
013801,399,2006,13,6141,101,11,823,03MAR2007
013801,399,2006,13,6143,101,11,102,03MAR2007
013801,399,2006,13,6145,101,11,32,03MAR2007
013801,399,2006,13,6146,101,11,166,03MAR2007
013801,404,2006,00,5829,000,00,8655,03MAR2007
013801,404,2006,11,6119,101,30,7913,03MAR2007
013801,404,2006,11,6141,101,11,3,03MAR2007
013801,404,2006,11,6141,101,30,599,03MAR2007
013801,404,2006,11,6143,101,11,1,03MAR2007
013801,404,2006,11,6143,101,30,93,03MAR2007
013801,404,2006,11,6145,101,11,1,03MAR2007
013801,404,2006,11,6145,101,30,39,03MAR2007
013801,404,2006,11,6146,101,30,7,03MAR2007
013801,411,2006,00,3600,000,00,3904,03MAR2007
013801,411,2006,00,5829,000,00,5919,03MAR2007
013801,411,2006,11,6399,101,11,7559,03MAR2007
013801,411,2006,11,6449,101,11,2150,03MAR2007
013801,411,2006,41,6449,720,99,341,03MAR2007
013801,413,2003,00,3600,000,00,2863,03MAR2007
013801,413,2003,11,6449,101,11,1720,03MAR2007
013801,418,2006,00,5832,000,00,15896,03MAR2007
013801,418,2006,11,6132,101,11,7309,03MAR2007
013801,418,2006,11,6132,101,23,1339,03MAR2007
013801,418,2006,11,6132,101,30,1195,03MAR2007
013801,418,2006,12,6132,101,11,102,03MAR2007
013801,418,2006,12,6132,101,30,271,03MAR2007
013801,418,2006,21,6132,101,11,80,03MAR2007
013801,418,2006,21,6132,101,23,103,03MAR2007
013801,418,2006,21,6132,101,30,602,03MAR2007
013801,418,2006,23,6132,101,11,366,03MAR2007
013801,418,2006,23,6132,101,99,753,03MAR2007
013801,418,2006,31,6132,101,99,67,03MAR2007
013801,418,2006,35,6132,998,99,1569,03MAR2007
013801,418,2006,41,6132,750,99,653,03MAR2007
013801,418,2006,51,6132,101,99,1427,03MAR2007
013801,418,2006,61,6132,101,30,59,03MAR2007
013801,420,2006,00,3590,000,00,525667,03MAR2007
013801,420,2006,00,5742,000,00,3681,03MAR2007
013801,420,2006,00,5812,000,00,1539745,03MAR2007
013801,420,2006,11,6112,101,11,44274,03MAR2007
013801,420,2006,11,6112,101,23,1150,03MAR2007
013801,420,2006,11,6119,101,11,337567,03MAR2007
013801,420,2006,11,6119,101,23,47832,03MAR2007
013801,420,2006,11,6119,101,30,45067,03MAR2007
013801,420,2006,11,6119,699,30,12693,03MAR2007
013801,420,2006,11,6121,101,11,3402,03MAR2007
013801,420,2006,11,6121,101,23,785,03MAR2007
013801,420,2006,11,6121,101,30,176,03MAR2007
013801,420,2006,11,6129,101,11,77845,03MAR2007
013801,420,2006,11,6129,101,23,36090,03MAR2007
013801,420,2006,11,6129,101,30,685,03MAR2007
013801,420,2006,11,6129,101,99,2349,03MAR2007
013801,420,2006,11,6129,699,30,16518,03MAR2007
013801,420,2006,11,6141,101,11,34118,03MAR2007
013801,420,2006,11,6141,101,23,6190,03MAR2007
013801,420,2006,11,6141,101,30,3618,03MAR2007
013801,420,2006,11,6141,101,99,180,03MAR2007
013801,420,2006,11,6141,699,30,2212,03MAR2007
013801,420,2006,11,6142,101,11,39636,03MAR2007
013801,420,2006,11,6142,101,23,6471,03MAR2007
013801,420,2006,11,6142,101,30,1377,03MAR2007
013801,420,2006,11,6142,699,30,148,03MAR2007
013801,420,2006,11,6143,101,11,3265,03MAR2007
013801,420,2006,11,6143,101,23,562,03MAR2007
013801,420,2006,11,6143,101,30,289,03MAR2007
013801,420,2006,11,6143,101,99,-27,03MAR2007
013801,420,2006,11,6143,699,30,198,03MAR2007
