DISTRICT,CS_NONPROF_ASSET,FISCALYR,CS_NONPROF_FUNC,CS_NONPROF_OBJ,FIN_UNIT,CS_NONPROF_PGMIN,ACTAMT,DTUPDATE
003801,418,2005,11,6145,001,11,61,25FEB2006
003801,418,2005,11,6145,001,23,4,25FEB2006
003801,418,2005,11,6145,001,30,2,25FEB2006
003801,418,2005,23,6132,001,11,564,25FEB2006
003801,418,2005,23,6141,001,11,7,25FEB2006
003801,418,2005,23,6145,001,11,4,25FEB2006
003801,418,2005,31,6132,001,11,115,25FEB2006
003801,418,2005,31,6132,001,23,333,25FEB2006
003801,418,2005,31,6141,001,11,1,25FEB2006
003801,418,2005,31,6141,001,23,5,25FEB2006
003801,418,2005,31,6145,001,11,1,25FEB2006
003801,418,2005,31,6145,001,23,3,25FEB2006
003801,418,2005,33,6132,999,99,532,25FEB2006
003801,418,2005,33,6141,999,99,6,25FEB2006
003801,418,2005,33,6145,999,99,4,25FEB2006
003801,418,2005,35,6132,999,99,1430,25FEB2006
003801,418,2005,35,6141,999,99,23,25FEB2006
003801,418,2005,35,6145,999,99,11,25FEB2006
003801,418,2005,51,6132,999,99,657,25FEB2006
003801,418,2005,51,6141,999,99,9,25FEB2006
003801,418,2005,51,6145,999,99,4,25FEB2006
003801,418,2005,53,6132,750,99,452,25FEB2006
003801,418,2005,53,6132,999,99,500,25FEB2006
003801,418,2005,53,6141,750,99,6,25FEB2006
003801,418,2005,53,6141,999,99,7,25FEB2006
003801,418,2005,53,6145,750,99,4,25FEB2006
003801,418,2005,53,6145,999,99,2,25FEB2006
003801,420,2005,00,5729,000,00,2829,25FEB2006
003801,420,2005,00,5744,000,00,17294,25FEB2006
003801,420,2005,00,5749,000,00,421,25FEB2006
003801,420,2005,00,5759,000,00,414,25FEB2006
003801,420,2005,00,5812,000,00,1047691,25FEB2006
003801,420,2005,00,5831,000,00,34834,25FEB2006
003801,420,2005,00,5832,000,00,2602,25FEB2006
003801,420,2005,11,6112,001,11,5925,25FEB2006
003801,420,2005,11,6112,001,30,50,25FEB2006
003801,420,2005,11,6112,001,99,1350,25FEB2006
003801,420,2005,11,6119,001,11,367170,25FEB2006
003801,420,2005,11,6119,001,25,1500,25FEB2006
003801,420,2005,11,6119,001,30,18974,25FEB2006
003801,420,2005,11,6129,001,11,13433,25FEB2006
003801,420,2005,11,6129,001,23,1077,25FEB2006
003801,420,2005,11,6129,001,30,3997,25FEB2006
003801,420,2005,11,6141,001,11,8076,25FEB2006
003801,420,2005,11,6141,001,23,58,25FEB2006
003801,420,2005,11,6141,001,25,22,25FEB2006
003801,420,2005,11,6141,001,30,792,25FEB2006
003801,420,2005,11,6141,001,99,103,25FEB2006
003801,420,2005,11,6141,999,99,306,25FEB2006
003801,420,2005,11,6142,001,11,42160,25FEB2006
003801,420,2005,11,6142,001,25,202,25FEB2006
003801,420,2005,11,6144,999,99,24772,25FEB2006
003801,420,2005,11,6145,001,11,3292,25FEB2006
003801,420,2005,11,6145,001,23,6,25FEB2006
003801,420,2005,11,6145,001,25,11,25FEB2006
003801,420,2005,11,6145,001,30,132,25FEB2006
003801,420,2005,11,6145,001,99,3360,25FEB2006
003801,420,2005,11,6146,001,11,1671,25FEB2006
003801,420,2005,11,6146,001,23,2,25FEB2006
003801,420,2005,11,6146,001,25,6,25FEB2006
003801,420,2005,11,6146,001,30,1,25FEB2006
003801,420,2005,11,6219,001,23,9688,25FEB2006
003801,420,2005,11,6249,999,99,525,25FEB2006
003801,420,2005,11,6299,001,11,2705,25FEB2006
003801,420,2005,11,6321,001,11,16323,25FEB2006
003801,420,2005,11,6329,001,11,7120,25FEB2006
003801,420,2005,11,6339,001,11,184,25FEB2006
003801,420,2005,11,6341,001,11,422,25FEB2006
003801,420,2005,11,6399,001,11,14177,25FEB2006
003801,420,2005,11,6399,999,99,7441,25FEB2006
003801,420,2005,11,6411,001,11,4762,25FEB2006
003801,420,2005,11,6449,001,00,13137,25FEB2006
003801,420,2005,11,6499,001,23,3463,25FEB2006
003801,420,2005,11,6499,999,99,8645,25FEB2006
003801,420,2005,11,6599,999,99,1971,25FEB2006
003801,420,2005,12,6119,001,30,1803,25FEB2006
003801,420,2005,12,6141,001,30,138,25FEB2006
003801,420,2005,12,6145,001,30,21,25FEB2006
003801,420,2005,12,6329,001,11,22,25FEB2006
003801,420,2005,12,6411,001,11,375,25FEB2006
003801,420,2005,23,6119,001,11,27501,25FEB2006
003801,420,2005,23,6129,001,11,21858,25FEB2006
003801,420,2005,23,6141,001,11,2231,25FEB2006
003801,420,2005,23,6142,001,11,7698,25FEB2006
003801,420,2005,23,6144,999,99,1319,25FEB2006
003801,420,2005,23,6145,001,11,399,25FEB2006
003801,420,2005,23,6146,001,11,92,25FEB2006
003801,420,2005,23,6399,001,11,1836,25FEB2006
003801,420,2005,23,6399,999,99,364,25FEB2006
003801,420,2005,23,6499,999,99,73,25FEB2006
003801,420,2005,31,6119,001,11,9184,25FEB2006
003801,420,2005,31,6119,001,23,31216,25FEB2006
003801,420,2005,31,6141,001,11,120,25FEB2006
003801,420,2005,31,6141,001,23,437,25FEB2006
003801,420,2005,31,6144,999,99,1570,25FEB2006
003801,420,2005,31,6145,001,11,43,25FEB2006
003801,420,2005,31,6145,001,23,219,25FEB2006
003801,420,2005,31,6146,001,11,23,25FEB2006
003801,420,2005,31,6146,001,23,97,25FEB2006
003801,420,2005,31,6341,001,11,2126,25FEB2006
003801,420,2005,31,6341,001,23,6012,25FEB2006
003801,420,2005,31,6411,001,23,843,25FEB2006
003801,420,2005,33,6119,999,99,16967,25FEB2006
003801,420,2005,33,6141,999,99,207,25FEB2006
003801,420,2005,33,6142,999,99,3972,25FEB2006
003801,420,2005,33,6144,999,99,881,25FEB2006
003801,420,2005,33,6145,999,99,127,25FEB2006
003801,420,2005,33,6146,999,99,68,25FEB2006
003801,420,2005,33,6399,999,99,152,25FEB2006
003801,420,2005,35,6144,999,99,2291,25FEB2006
003801,420,2005,41,6119,701,99,29274,25FEB2006
003801,420,2005,41,6121,701,99,280,25FEB2006
003801,420,2005,41,6141,701,99,1829,25FEB2006
003801,420,2005,41,6142,701,99,3726,25FEB2006
003801,420,2005,41,6144,701,99,354,25FEB2006
003801,420,2005,41,6145,701,99,246,25FEB2006
003801,420,2005,41,6146,701,99,20,25FEB2006
003801,420,2005,41,6211,750,99,2624,25FEB2006
003801,420,2005,41,6212,750,99,8400,25FEB2006
003801,420,2005,41,6399,701,99,500,25FEB2006
003801,420,2005,41,6411,701,99,946,25FEB2006
003801,420,2005,41,6499,701,99,4151,25FEB2006
003801,420,2005,41,6499,750,99,97,25FEB2006
003801,420,2005,51,6129,999,99,26639,25FEB2006
003801,420,2005,51,6141,999,99,567,25FEB2006
003801,420,2005,51,6144,999,99,1147,25FEB2006
003801,420,2005,51,6145,999,99,191,25FEB2006
003801,420,2005,51,6146,999,99,95,25FEB2006
003801,420,2005,51,6219,001,99,9696,25FEB2006
003801,420,2005,51,6249,999,99,10805,25FEB2006
003801,420,2005,51,6259,999,23,1134,25FEB2006
003801,420,2005,51,6259,999,99,52407,25FEB2006
003801,420,2005,51,6269,999,99,85362,25FEB2006
003801,420,2005,51,6299,999,99,180,25FEB2006
003801,420,2005,51,6319,999,99,12475,25FEB2006
003801,420,2005,51,6399,999,99,1664,25FEB2006
003801,420,2005,51,6429,999,99,1412,25FEB2006
003801,420,2005,51,6499,999,99,2022,25FEB2006
003801,420,2005,51,6523,999,99,2513,25FEB2006
003801,420,2005,53,6119,750,99,27373,25FEB2006
003801,420,2005,53,6129,750,11,6018,25FEB2006
003801,420,2005,53,6129,999,99,19123,25FEB2006
003801,420,2005,53,6141,750,11,448,25FEB2006
003801,420,2005,53,6141,750,99,530,25FEB2006
003801,420,2005,53,6141,999,99,277,25FEB2006
003801,420,2005,53,6144,999,99,2433,25FEB2006
003801,420,2005,53,6145,750,11,52,25FEB2006
003801,420,2005,53,6145,750,99,214,25FEB2006
003801,420,2005,53,6145,999,99,134,25FEB2006
003801,420,2005,53,6146,750,11,1,25FEB2006
003801,420,2005,53,6146,750,99,101,25FEB2006
003801,420,2005,53,6146,999,99,76,25FEB2006
003801,420,2005,53,6239,999,99,13657,25FEB2006
003801,420,2005,53,6399,750,99,1091,25FEB2006
003801,420,2005,53,6411,750,99,166,25FEB2006
003801,420,2005,61,6129,999,00,745,25FEB2006
003801,420,2005,61,6129,999,99,1815,25FEB2006
003801,420,2005,61,6141,999,00,25,25FEB2006
003801,420,2005,61,6141,999,99,70,25FEB2006
003801,420,2005,61,6144,999,99,36,25FEB2006
003801,420,2005,61,6146,999,00,2,25FEB2006
003801,420,2005,61,6146,999,99,3,25FEB2006
003801,420,2005,61,6399,999,99,1094,25FEB2006
003801,499,2005,00,5742,000,00,675,25FEB2006
003801,499,2005,11,6329,001,11,66,25FEB2006
003801,499,2005,12,6329,001,11,62,25FEB2006
013801,199,2005,00,3600,000,00,51637,25FEB2006
013801,199,2005,00,5744,000,00,2067,25FEB2006
013801,199,2005,00,5755,000,00,79,25FEB2006
013801,199,2005,11,6399,101,11,813,25FEB2006
013801,199,2005,11,6449,101,11,12487,25FEB2006
013801,199,2005,12,6329,101,11,615,25FEB2006
013801,211,2002,00,3600,000,00,5152,25FEB2006
013801,211,2002,11,6449,101,30,3164,25FEB2006
013801,211,2003,00,3600,000,00,3747,25FEB2006
013801,211,2003,11,6449,101,30,1797,25FEB2006
013801,211,2004,00,3600,000,00,638,25FEB2006
013801,211,2004,11,6449,101,30,201,25FEB2006
013801,211,2005,00,3600,000,00,11171,25FEB2006
013801,211,2005,00,5929,000,00,101004,25FEB2006
013801,211,2005,11,6119,101,30,39185,25FEB2006
013801,211,2005,11,6119,699,30,3927,25FEB2006
013801,211,2005,11,6121,101,30,69,25FEB2006
013801,211,2005,11,6129,699,30,4571,25FEB2006
013801,211,2005,11,6141,101,30,2817,25FEB2006
013801,211,2005,11,6141,699,30,627,25FEB2006
013801,211,2005,11,6142,101,30,1430,25FEB2006
013801,211,2005,11,6143,101,30,545,25FEB2006
013801,211,2005,11,6143,699,30,118,25FEB2006
013801,211,2005,11,6145,101,30,176,25FEB2006
013801,211,2005,11,6145,699,30,38,25FEB2006
013801,211,2005,11,6146,101,30,2447,25FEB2006
013801,211,2005,11,6146,699,30,457,25FEB2006
013801,211,2005,11,6239,101,30,300,25FEB2006
013801,211,2005,11,6321,101,30,339,25FEB2006
013801,211,2005,11,6399,101,30,21074,25FEB2006
013801,211,2005,11,6411,101,30,995,25FEB2006
013801,211,2005,11,6449,101,30,1719,25FEB2006
013801,211,2005,61,6119,101,30,6958,25FEB2006
013801,211,2005,61,6141,101,30,532,25FEB2006
013801,211,2005,61,6142,101,30,416,25FEB2006
013801,211,2005,61,6143,101,30,105,25FEB2006
013801,211,2005,61,6145,101,30,43,25FEB2006
013801,211,2005,61,6146,101,30,345,25FEB2006
013801,211,2005,61,6499,101,30,600,25FEB2006
013801,211,2006,00,5929,000,00,1811,25FEB2006
013801,211,2006,11,6411,101,30,1811,25FEB2006
013801,224,2005,00,5929,000,00,37433,25FEB2006
013801,224,2005,11,6119,101,23,10130,25FEB2006
013801,224,2005,11,6141,101,23,653,25FEB2006
013801,224,2005,11,6142,101,23,1021,25FEB2006
013801,224,2005,11,6143,101,23,141,25FEB2006
013801,224,2005,11,6145,101,23,41,25FEB2006
013801,224,2005,11,6146,101,23,750,25FEB2006
013801,224,2005,11,6219,101,23,24698,25FEB2006
013801,224,2006,00,5929,000,00,1125,25FEB2006
013801,224,2006,11,6219,101,23,1125,25FEB2006
013801,225,2005,00,5929,000,00,448,25FEB2006
013801,225,2005,11,6119,101,23,405,25FEB2006
013801,225,2005,11,6141,101,23,31,25FEB2006
013801,225,2005,11,6143,101,23,6,25FEB2006
013801,225,2005,11,6145,101,23,5,25FEB2006
013801,240,2005,00,3600,000,00,19179,25FEB2006
013801,240,2005,00,5751,000,00,18156,25FEB2006
013801,240,2005,00,5755,000,00,7604,25FEB2006
013801,240,2005,00,5829,000,00,942,25FEB2006
013801,240,2005,00,5921,000,00,18351,25FEB2006
013801,240,2005,00,5922,000,00,87259,25FEB2006
013801,240,2005,35,6121,998,99,146,25FEB2006
013801,240,2005,35,6129,998,99,37631,25FEB2006
013801,240,2005,35,6141,998,99,2874,25FEB2006
013801,240,2005,35,6142,998,99,6222,25FEB2006
013801,240,2005,35,6143,998,99,3508,25FEB2006
013801,240,2005,35,6145,998,99,302,25FEB2006
013801,240,2005,35,6146,998,99,138,25FEB2006
013801,240,2005,35,6269,998,99,3237,25FEB2006
013801,240,2005,35,6341,998,99,42415,25FEB2006
013801,240,2005,35,6342,998,99,6495,25FEB2006
013801,240,2005,35,6343,998,99,2835,25FEB2006
013801,240,2005,35,6411,998,99,373,25FEB2006
013801,240,2005,35,6499,998,99,220,25FEB2006
013801,240,2005,51,6249,998,99,1738,25FEB2006
013801,240,2005,51,6259,998,99,5000,25FEB2006
013801,255,2002,00,3600,000,00,711,25FEB2006
013801,255,2002,11,6449,101,30,356,25FEB2006
013801,255,2005,00,5929,000,00,19581,25FEB2006
013801,255,2005,11,6119,101,30,12054,25FEB2006
013801,255,2005,11,6141,101,30,869,25FEB2006
013801,255,2005,11,6142,101,30,588,25FEB2006
013801,255,2005,11,6143,101,30,167,25FEB2006
013801,255,2005,11,6145,101,30,36,25FEB2006
013801,255,2005,11,6146,101,30,878,25FEB2006
013801,255,2005,11,6219,101,30,3800,25FEB2006
013801,255,2005,11,6411,101,30,1189,25FEB2006
013801,255,2006,00,5929,000,00,255,25FEB2006
013801,255,2006,11,6119,101,30,231,25FEB2006
013801,255,2006,11,6141,101,30,18,25FEB2006
013801,255,2006,11,6143,101,30,3,25FEB2006
013801,255,2006,11,6145,101,30,3,25FEB2006
013801,258,2001,00,3600,000,00,5452,25FEB2006
013801,258,2001,11,6449,101,11,4410,25FEB2006
013801,258,2001,11,6449,101,23,878,25FEB2006
013801,258,2001,23,6449,101,99,278,25FEB2006
013801,258,2002,00,3600,000,00,52920,25FEB2006
013801,258,2002,11,6449,101,11,23911,25FEB2006
013801,258,2002,31,6449,101,99,233,25FEB2006
013801,258,2002,41,6449,720,99,2289,25FEB2006
013801,261,2004,00,3600,000,00,22086,25FEB2006
013801,261,2004,00,5929,000,00,892,25FEB2006
013801,261,2004,11,6119,101,30,770,25FEB2006
013801,261,2004,11,6141,101,30,55,25FEB2006
013801,261,2004,11,6143,101,30,11,25FEB2006
013801,261,2004,11,6146,101,30,57,25FEB2006
013801,261,2004,11,6449,101,30,6647,25FEB2006
013801,261,2005,00,3600,000,00,14288,25FEB2006
013801,261,2005,00,5929,000,00,170000,25FEB2006
013801,261,2005,11,6112,101,30,1050,25FEB2006
013801,261,2005,11,6119,101,30,53501,25FEB2006
013801,261,2005,11,6119,699,30,7256,25FEB2006
013801,261,2005,11,6141,101,30,4008,25FEB2006
013801,261,2005,11,6141,699,30,497,25FEB2006
013801,261,2005,11,6142,101,30,2813,25FEB2006
013801,261,2005,11,6143,101,30,758,25FEB2006
013801,261,2005,11,6143,699,30,101,25FEB2006
013801,261,2005,11,6145,101,30,282,25FEB2006
013801,261,2005,11,6146,101,30,2437,25FEB2006
013801,261,2005,11,6146,699,30,537,25FEB2006
013801,261,2005,11,6219,101,30,7250,25FEB2006
013801,261,2005,11,6329,101,30,1295,25FEB2006
013801,261,2005,11,6339,101,30,456,25FEB2006
013801,261,2005,11,6399,101,30,2452,25FEB2006
013801,261,2005,11,6411,101,30,4000,25FEB2006
013801,261,2005,11,6449,101,30,1814,25FEB2006
013801,261,2005,13,6119,101,30,7837,25FEB2006
013801,261,2005,13,6141,101,30,574,25FEB2006
013801,261,2005,13,6143,101,30,109,25FEB2006
013801,261,2005,13,6145,101,30,52,25FEB2006
013801,261,2005,13,6146,101,30,301,25FEB2006
013801,261,2005,21,6119,101,30,45705,25FEB2006
013801,261,2005,21,6141,101,30,3237,25FEB2006
013801,261,2005,21,6142,101,30,3324,25FEB2006
013801,261,2005,21,6143,101,30,561,25FEB2006
013801,261,2005,21,6145,101,30,124,25FEB2006
013801,261,2005,21,6146,101,30,3382,25FEB2006
013801,261,2006,00,3600,000,00,8666,25FEB2006
013801,261,2006,00,5929,000,00,17670,25FEB2006
013801,261,2006,11,6219,101,30,1656,25FEB2006
013801,261,2006,11,6321,101,30,2500,25FEB2006
013801,261,2006,11,6399,101,30,4525,25FEB2006
013801,261,2006,11,6449,101,30,147,25FEB2006
013801,261,2006,13,6119,101,30,160,25FEB2006
013801,261,2006,13,6141,101,30,12,25FEB2006
013801,261,2006,13,6143,101,30,2,25FEB2006
013801,261,2006,13,6145,101,30,2,25FEB2006
013801,262,2005,00,5929,000,00,2668,25FEB2006
013801,262,2005,11,6399,101,30,2001,25FEB2006
013801,262,2005,53,6299,101,30,667,25FEB2006
013801,265,2004,00,5929,000,00,57630,25FEB2006
013801,265,2004,11,6119,101,30,22411,25FEB2006
013801,265,2004,11,6121,101,30,198,25FEB2006
013801,265,2004,11,6129,101,30,586,25FEB2006
013801,265,2004,11,6141,101,30,1708,25FEB2006
013801,265,2004,11,6143,101,30,318,25FEB2006
013801,265,2004,11,6145,101,30,121,25FEB2006
013801,265,2004,11,6146,101,30,1610,25FEB2006
013801,265,2004,11,6219,101,30,3776,25FEB2006
013801,265,2004,11,6321,101,30,2075,25FEB2006
013801,265,2004,11,6399,101,30,20693,25FEB2006
013801,265,2004,21,6119,101,30,1707,25FEB2006
013801,265,2004,21,6141,101,30,116,25FEB2006
013801,265,2004,21,6142,101,30,163,25FEB2006
013801,265,2004,21,6143,101,30,24,25FEB2006
013801,265,2004,21,6145,101,30,5,25FEB2006
013801,265,2004,21,6146,101,30,126,25FEB2006
013801,265,2004,35,6499,101,30,1994,25FEB2006
013801,265,2005,00,5929,000,00,7626,25FEB2006
013801,265,2005,11,6119,101,30,4852,25FEB2006
013801,265,2005,11,6121,101,30,390,25FEB2006
013801,265,2005,11,6129,101,30,339,25FEB2006
013801,265,2005,11,6141,101,30,409,25FEB2006
013801,265,2005,11,6143,101,30,131,25FEB2006
013801,265,2005,11,6145,101,30,2,25FEB2006
013801,265,2005,11,6146,101,30,400,25FEB2006
013801,265,2005,11,6399,101,30,1103,25FEB2006
013801,269,2005,00,5929,000,00,1187,25FEB2006
013801,269,2005,11,6399,101,30,1187,25FEB2006
013801,289,2003,00,3600,000,00,217893,25FEB2006
013801,289,2003,11,6449,101,11,5889,25FEB2006
013801,289,2005,00,5749,000,00,3400,25FEB2006
013801,289,2005,00,5829,000,00,3366,25FEB2006
013801,289,2005,11,6399,101,30,6766,25FEB2006
013801,399,2005,00,5819,000,00,46514,25FEB2006
013801,399,2005,11,6119,101,30,9154,25FEB2006
013801,399,2005,11,6129,101,30,7059,25FEB2006
013801,399,2005,11,6141,101,30,1218,25FEB2006
013801,399,2005,11,6143,101,30,226,25FEB2006
013801,399,2005,11,6145,101,30,144,25FEB2006
013801,399,2005,11,6146,101,30,106,25FEB2006
013801,399,2005,11,6399,101,30,10089,25FEB2006
013801,399,2005,11,6411,101,30,2706,25FEB2006
013801,399,2005,11,6494,101,30,250,25FEB2006
013801,399,2005,11,6499,101,30,2267,25FEB2006
013801,399,2005,12,6119,101,30,6600,25FEB2006
013801,399,2005,12,6129,101,30,4671,25FEB2006
013801,399,2005,12,6141,101,30,825,25FEB2006
013801,399,2005,12,6142,101,30,957,25FEB2006
013801,399,2005,12,6143,101,30,157,25FEB2006
013801,399,2005,12,6145,101,30,96,25FEB2006
013801,399,2005,12,6146,101,30,-12,25FEB2006
013801,404,2005,00,5829,000,00,6835,25FEB2006
013801,404,2005,11,6119,101,30,4589,25FEB2006
013801,404,2005,11,6129,101,30,903,25FEB2006
013801,404,2005,11,6141,101,30,415,25FEB2006
013801,404,2005,11,6143,101,30,76,25FEB2006
013801,404,2005,11,6145,101,30,49,25FEB2006
013801,404,2005,11,6146,101,30,3,25FEB2006
013801,404,2005,11,6219,101,30,800,25FEB2006
013801,411,2005,00,3600,000,00,8036,25FEB2006
013801,411,2005,00,5829,000,00,6275,25FEB2006
013801,411,2005,11,6399,101,11,5148,25FEB2006
013801,411,2005,11,6449,101,11,1920,25FEB2006
013801,411,2005,41,6449,720,99,341,25FEB2006
013801,411,2005,53,6399,101,99,159,25FEB2006
013801,413,2003,00,3600,000,00,4583,25FEB2006
013801,413,2003,11,6449,101,11,1720,25FEB2006
013801,418,2005,00,5832,000,00,15938,25FEB2006
013801,418,2005,11,6132,101,11,7290,25FEB2006
013801,418,2005,11,6132,101,23,1831,25FEB2006
013801,418,2005,11,6132,101,30,1165,25FEB2006
013801,418,2005,11,6132,101,99,146,25FEB2006
013801,418,2005,11,6132,699,30,62,25FEB2006
013801,418,2005,12,6132,101,11,33,25FEB2006
013801,418,2005,12,6132,101,30,208,25FEB2006
013801,418,2005,21,6132,101,11,215,25FEB2006
013801,418,2005,21,6132,101,23,146,25FEB2006
013801,418,2005,21,6132,101,30,410,25FEB2006
013801,418,2005,23,6132,101,11,105,25FEB2006
013801,418,2005,23,6132,101,99,766,25FEB2006
013801,418,2005,31,6132,101,99,305,25FEB2006
013801,418,2005,35,6132,998,99,1500,25FEB2006
013801,418,2005,41,6132,750,99,667,25FEB2006
013801,418,2005,51,6132,101,99,1021,25FEB2006
013801,418,2005,61,6132,101,30,65,25FEB2006
013801,420,2005,00,3600,000,00,480079,25FEB2006
013801,420,2005,00,5749,000,00,86880,25FEB2006
013801,420,2005,00,5812,000,00,1576010,25FEB2006
013801,420,2005,11,6112,101,11,28138,25FEB2006
013801,420,2005,11,6112,101,23,200,25FEB2006
013801,420,2005,11,6119,101,11,326525,25FEB2006
013801,420,2005,11,6119,101,23,54831,25FEB2006
013801,420,2005,11,6119,101,30,52677,25FEB2006
013801,420,2005,11,6119,699,30,5811,25FEB2006
013801,420,2005,11,6121,101,11,4408,25FEB2006
013801,420,2005,11,6121,101,23,501,25FEB2006
013801,420,2005,11,6121,699,30,53,25FEB2006
013801,420,2005,11,6129,101,11,60680,25FEB2006
013801,420,2005,11,6129,101,23,30531,25FEB2006
013801,420,2005,11,6129,101,30,116,25FEB2006
013801,420,2005,11,6129,101,99,4789,25FEB2006
013801,420,2005,11,6129,699,30,14581,25FEB2006
013801,420,2005,11,6141,101,11,31009,25FEB2006
013801,420,2005,11,6141,101,23,5987,25FEB2006
013801,420,2005,11,6141,101,30,3887,25FEB2006
013801,420,2005,11,6141,101,99,374,25FEB2006
013801,420,2005,11,6141,699,30,1551,25FEB2006
013801,420,2005,11,6142,101,11,38303,25FEB2006
013801,420,2005,11,6142,101,23,9067,25FEB2006
013801,420,2005,11,6142,101,30,3131,25FEB2006
013801,420,2005,11,6142,101,99,350,25FEB2006
013801,420,2005,11,6142,699,30,524,25FEB2006
013801,420,2005,11,6143,101,11,7087,25FEB2006
013801,420,2005,11,6143,101,23,1125,25FEB2006
013801,420,2005,11,6143,101,30,757,25FEB2006
013801,420,2005,11,6143,101,99,283,25FEB2006
013801,420,2005,11,6143,699,30,257,25FEB2006
013801,420,2005,11,6145,101,11,2100,25FEB2006
013801,420,2005,11,6145,101,23,578,25FEB2006
013801,420,2005,11,6145,101,30,189,25FEB2006
013801,420,2005,11,6145,101,99,42,25FEB2006
013801,420,2005,11,6145,699,30,178,25FEB2006
013801,420,2005,11,6146,101,11,1531,25FEB2006
013801,420,2005,11,6146,101,23,276,25FEB2006
013801,420,2005,11,6146,101,30,178,25FEB2006
013801,420,2005,11,6146,101,99,17,25FEB2006
013801,420,2005,11,6146,699,30,48,25FEB2006
013801,420,2005,11,6219,101,23,5207,25FEB2006
013801,420,2005,11,6221,101,11,13865,25FEB2006
013801,420,2005,11,6239,101,11,2979,25FEB2006
013801,420,2005,11,6269,101,11,6613,25FEB2006
