DISTRICT,CS_NONPROF_ASSET,FISCALYR,CS_NONPROF_FUNC,CS_NONPROF_OBJ,FIN_UNIT,CS_NONPROF_PGMIN,ACTAMT,DTUPDATE
015801,199,2000,11,6249,001,11,74,27MAR2001
015801,199,2000,11,6399,001,11,10253,27MAR2001
015801,199,2000,11,6399,001,22,2402,27MAR2001
015801,199,2000,11,6399,001,23,942,27MAR2001
015801,199,2000,11,6411,001,11,5296,27MAR2001
015801,199,2000,11,6412,001,11,1020,27MAR2001
015801,199,2000,11,6499,001,11,4961,27MAR2001
015801,199,2000,11,6499,001,22,187,27MAR2001
015801,199,2000,11,6499,001,23,75,27MAR2001
015801,199,2000,12,6129,001,11,15031,27MAR2001
015801,199,2000,12,6129,001,22,1768,27MAR2001
015801,199,2000,12,6141,001,11,218,27MAR2001
015801,199,2000,12,6141,001,22,26,27MAR2001
015801,199,2000,12,6142,001,11,1219,27MAR2001
015801,199,2000,12,6142,001,22,143,27MAR2001
015801,199,2000,12,6329,001,11,115,27MAR2001
015801,199,2000,12,6329,001,22,13,27MAR2001
015801,199,2000,13,6239,001,11,365,27MAR2001
015801,199,2000,23,6119,001,11,39272,27MAR2001
015801,199,2000,23,6119,001,22,4620,27MAR2001
015801,199,2000,23,6129,001,11,20277,27MAR2001
015801,199,2000,23,6129,001,22,2385,27MAR2001
015801,199,2000,23,6141,001,11,791,27MAR2001
015801,199,2000,23,6141,001,22,93,27MAR2001
015801,199,2000,23,6142,001,11,1330,27MAR2001
015801,199,2000,23,6142,001,22,157,27MAR2001
015801,199,2000,23,6219,001,11,951,27MAR2001
015801,199,2000,23,6219,001,22,112,27MAR2001
015801,199,2000,23,6269,001,11,2709,27MAR2001
015801,199,2000,23,6269,001,22,319,27MAR2001
015801,199,2000,23,6399,001,11,8272,27MAR2001
015801,199,2000,23,6399,001,22,973,27MAR2001
015801,199,2000,23,6411,001,11,304,27MAR2001
015801,199,2000,23,6411,001,22,36,27MAR2001
015801,199,2000,23,6499,001,11,1339,27MAR2001
015801,199,2000,23,6499,001,22,157,27MAR2001
015801,199,2000,31,6119,001,11,22557,27MAR2001
015801,199,2000,31,6119,001,22,2654,27MAR2001
015801,199,2000,31,6141,001,11,321,27MAR2001
015801,199,2000,31,6141,001,22,38,27MAR2001
015801,199,2000,31,6142,001,11,1219,27MAR2001
015801,199,2000,31,6142,001,22,143,27MAR2001
015801,199,2000,31,6219,001,23,8661,27MAR2001
015801,199,2000,31,6399,001,11,759,27MAR2001
015801,199,2000,31,6399,001,22,89,27MAR2001
015801,199,2000,31,6411,001,11,31,27MAR2001
015801,199,2000,31,6411,001,22,4,27MAR2001
015801,199,2000,32,6119,001,11,6626,27MAR2001
015801,199,2000,32,6119,001,22,780,27MAR2001
015801,199,2000,32,6141,001,11,51,27MAR2001
015801,199,2000,32,6141,001,22,6,27MAR2001
015801,199,2000,32,6329,001,11,13,27MAR2001
015801,199,2000,32,6329,001,22,1,27MAR2001
015801,199,2000,32,6399,001,11,2010,27MAR2001
015801,199,2000,32,6399,001,22,236,27MAR2001
015801,199,2000,32,6411,001,11,579,27MAR2001
015801,199,2000,32,6411,001,22,68,27MAR2001
015801,199,2000,32,6499,001,11,258,27MAR2001
015801,199,2000,32,6499,001,22,30,27MAR2001
015801,199,2000,33,6119,001,11,7110,27MAR2001
015801,199,2000,33,6119,001,22,836,27MAR2001
015801,199,2000,33,6119,001,24,2171,27MAR2001
015801,199,2000,33,6141,001,11,9,27MAR2001
015801,199,2000,33,6141,001,22,1,27MAR2001
015801,199,2000,33,6399,001,11,3004,27MAR2001
015801,199,2000,33,6399,001,22,353,27MAR2001
015801,199,2000,33,6411,001,11,251,27MAR2001
015801,199,2000,33,6411,001,22,29,27MAR2001
015801,199,2000,36,6219,001,91,220,27MAR2001
015801,199,2000,36,6399,001,91,4064,27MAR2001
015801,199,2000,36,6411,001,91,180,27MAR2001
015801,199,2000,36,6412,001,99,41,27MAR2001
015801,199,2000,36,6499,001,91,373,27MAR2001
015801,199,2000,36,6499,001,99,-292,27MAR2001
015801,199,2000,41,6119,701,99,56004,27MAR2001
015801,199,2000,41,6119,750,99,16628,27MAR2001
015801,199,2000,41,6129,701,99,3497,27MAR2001
015801,199,2000,41,6129,750,99,25705,27MAR2001
015801,199,2000,41,6141,701,99,808,27MAR2001
015801,199,2000,41,6141,750,99,417,27MAR2001
015801,199,2000,41,6142,701,99,1357,27MAR2001
015801,199,2000,41,6212,750,99,11000,27MAR2001
015801,199,2000,41,6219,701,99,106,27MAR2001
015801,199,2000,41,6219,750,99,3919,27MAR2001
015801,199,2000,41,6399,701,99,3916,27MAR2001
015801,199,2000,41,6399,750,99,2376,27MAR2001
015801,199,2000,41,6411,701,99,2125,27MAR2001
015801,199,2000,41,6429,750,99,-454,27MAR2001
015801,199,2000,41,6499,701,99,1819,27MAR2001
015801,199,2000,41,6499,750,99,3755,27MAR2001
015801,199,2000,51,6129,001,99,21026,27MAR2001
015801,199,2000,51,6141,001,99,348,27MAR2001
015801,199,2000,51,6219,001,99,15913,27MAR2001
015801,199,2000,51,6249,001,99,6318,27MAR2001
015801,199,2000,51,6259,001,99,30861,27MAR2001
015801,199,2000,51,6269,001,99,103814,27MAR2001
015801,199,2000,51,6311,001,99,43,27MAR2001
015801,199,2000,51,6319,001,99,14622,27MAR2001
015801,199,2000,51,6411,001,99,69,27MAR2001
015801,199,2000,51,6429,001,99,2722,27MAR2001
015801,199,2000,51,6449,001,99,17408,27MAR2001
015801,199,2000,51,6499,001,99,101,27MAR2001
015801,199,2000,52,6219,001,99,19200,27MAR2001
015801,199,2000,52,6249,001,99,1154,27MAR2001
015801,199,2000,53,6239,001,99,5153,27MAR2001
015801,199,2000,53,6239,999,99,4168,27MAR2001
015801,199,2000,61,6299,001,24,14941,27MAR2001
015801,199,2000,61,6299,001,99,2300,27MAR2001
015801,211,2000,00,3590,000,00,10592,27MAR2001
015801,211,2000,00,5929,000,00,32380,27MAR2001
015801,211,2000,32,6119,001,99,29333,27MAR2001
015801,211,2000,32,6141,001,99,425,27MAR2001
015801,211,2000,32,6142,001,99,1901,27MAR2001
015801,224,2000,00,3590,000,00,256,27MAR2001
015801,224,2000,00,5929,000,00,256,27MAR2001
015801,235,2000,00,3590,000,00,1283,27MAR2001
015801,240,2000,00,3590,000,00,-20468,27MAR2001
015801,240,2000,00,5751,000,00,4729,27MAR2001
015801,240,2000,00,5829,000,00,311,27MAR2001
015801,240,2000,00,5921,000,00,1620,27MAR2001
015801,240,2000,00,5922,000,00,18117,27MAR2001
015801,240,2000,00,5923,000,00,2691,27MAR2001
015801,240,2000,35,6129,001,99,23392,27MAR2001
015801,240,2000,35,6141,001,99,769,27MAR2001
015801,240,2000,35,6146,001,99,395,27MAR2001
015801,240,2000,35,6341,001,99,9752,27MAR2001
015801,240,2000,35,6342,001,99,1577,27MAR2001
015801,240,2000,35,6344,001,99,2691,27MAR2001
015801,240,2000,35,6411,001,99,55,27MAR2001
015801,289,2000,00,3590,000,00,-2343,27MAR2001
015801,289,2000,00,5929,000,00,50989,27MAR2001
015801,289,2000,11,6119,001,11,10991,27MAR2001
015801,289,2000,11,6141,001,11,153,27MAR2001
015801,289,2000,11,6399,001,11,31209,27MAR2001
015801,289,2000,13,6119,001,99,1050,27MAR2001
015801,289,2000,13,6399,001,99,16798,27MAR2001
015801,411,2000,00,3590,000,00,9352,27MAR2001
015801,411,2000,00,5829,000,00,3904,27MAR2001
015801,411,2000,11,6399,001,11,1935,27MAR2001
015802,199,2000,00,3490,000,00,13,27MAR2001
015802,199,2000,00,5744,000,00,16846,27MAR2001
015802,199,2000,00,5751,000,00,1776,27MAR2001
015802,199,2000,00,5812,000,00,653630,27MAR2001
015802,199,2000,11,6149,001,11,1032,27MAR2001
015802,199,2000,11,6221,001,11,125,27MAR2001
015802,199,2000,11,6299,001,11,1134,27MAR2001
015802,199,2000,11,6321,001,11,2899,27MAR2001
015802,199,2000,11,6339,001,11,319,27MAR2001
015802,199,2000,11,6342,001,11,24,27MAR2001
015802,199,2000,11,6399,001,11,8037,27MAR2001
015802,199,2000,11,6411,001,11,368,27MAR2001
015802,199,2000,11,6499,001,11,5058,27MAR2001
015802,199,2000,12,6212,001,11,918,27MAR2001
015802,199,2000,12,6239,001,11,60,27MAR2001
015802,199,2000,12,6299,001,11,2802,27MAR2001
015802,199,2000,12,6399,001,11,54,27MAR2001
015802,199,2000,12,6499,001,11,400,27MAR2001
015802,199,2000,13,6219,001,11,23595,27MAR2001
015802,199,2000,13,6221,001,11,772,27MAR2001
015802,199,2000,13,6399,001,11,1,27MAR2001
015802,199,2000,13,6412,001,11,142,27MAR2001
015802,199,2000,13,6499,001,11,11,27MAR2001
015802,199,2000,23,6411,001,11,1483,27MAR2001
015802,199,2000,31,6219,001,23,2000,27MAR2001
015802,199,2000,31,6299,001,11,35,27MAR2001
015802,199,2000,31,6339,001,11,338,27MAR2001
015802,199,2000,31,6499,001,11,39,27MAR2001
015802,199,2000,33,6299,001,11,140,27MAR2001
015802,199,2000,33,6399,001,11,121,27MAR2001
015802,199,2000,34,6145,001,99,81,27MAR2001
015802,199,2000,34,6221,001,11,75,27MAR2001
015802,199,2000,34,6269,001,11,445,27MAR2001
015802,199,2000,34,6299,001,11,54,27MAR2001
015802,199,2000,34,6299,001,23,-525,27MAR2001
015802,199,2000,34,6311,001,11,8408,27MAR2001
015802,199,2000,34,6319,001,11,7311,27MAR2001
015802,199,2000,34,6499,001,11,50,27MAR2001
015802,199,2000,35,6145,001,99,213,27MAR2001
015802,199,2000,35,6149,001,99,113,27MAR2001
015802,199,2000,35,6269,001,11,65,27MAR2001
015802,199,2000,35,6299,001,11,205,27MAR2001
015802,199,2000,35,6341,001,11,19518,27MAR2001
015802,199,2000,35,6342,001,11,145,27MAR2001
015802,199,2000,35,6399,001,11,12,27MAR2001
015802,199,2000,35,6449,001,99,81,27MAR2001
015802,199,2000,35,6499,001,11,2641,27MAR2001
015802,199,2000,36,6341,001,11,235,27MAR2001
015802,199,2000,36,6399,001,11,538,27MAR2001
015802,199,2000,36,6412,001,11,5624,27MAR2001
015802,199,2000,36,6499,001,11,55,27MAR2001
015802,199,2000,41,6145,701,99,588,27MAR2001
015802,199,2000,41,6219,701,99,11009,27MAR2001
015802,199,2000,41,6299,701,11,686,27MAR2001
015802,199,2000,41,6311,701,11,20,27MAR2001
015802,199,2000,41,6342,701,11,300,27MAR2001
015802,199,2000,41,6399,701,11,1545,27MAR2001
015802,199,2000,41,6411,701,11,262,27MAR2001
015802,199,2000,41,6412,701,11,37,27MAR2001
015802,199,2000,41,6499,701,11,773,27MAR2001
015802,199,2000,41,6523,701,11,54,27MAR2001
015802,199,2000,51,6219,001,11,553,27MAR2001
015802,199,2000,51,6259,001,11,8084,27MAR2001
015802,199,2000,51,6269,001,11,180000,27MAR2001
015802,199,2000,51,6299,001,11,354,27MAR2001
015802,199,2000,51,6319,001,11,73,27MAR2001
015802,199,2000,51,6429,001,11,5514,27MAR2001
015802,199,2000,51,6499,001,11,8286,27MAR2001
015802,199,2000,51,6599,001,11,39,27MAR2001
015802,199,2000,52,6499,001,11,825,27MAR2001
015802,199,2000,53,6299,001,11,400,27MAR2001
015802,199,2000,81,6219,001,11,18433,27MAR2001
015802,199,2000,81,6341,001,11,154,27MAR2001
015802,199,2000,81,6399,001,11,21,27MAR2001
015802,199,2000,81,6499,001,11,90,27MAR2001
015802,211,2000,11,6112,001,11,17359,27MAR2001
015802,211,2000,11,6119,001,11,37442,27MAR2001
015802,211,2000,11,6119,001,99,1777,27MAR2001
015802,211,2000,11,6319,001,11,107,27MAR2001
015802,211,2000,13,6112,001,11,2182,27MAR2001
015802,211,2000,13,6119,001,11,1724,27MAR2001
015802,211,2000,13,6129,001,11,276,27MAR2001
015802,211,2000,13,6239,001,11,23595,27MAR2001
015802,240,2000,34,6341,001,11,631,27MAR2001
015802,411,2000,00,5829,000,00,2617,27MAR2001
015803,199,2000,00,3590,000,00,5000,27MAR2001
015803,199,2000,00,5812,000,00,903276,27MAR2001
015803,199,2000,00,5921,000,00,10717,27MAR2001
015803,199,2000,00,5922,000,00,27088,27MAR2001
015803,199,2000,11,6112,101,11,1755,27MAR2001
015803,199,2000,11,6119,101,11,257311,27MAR2001
015803,199,2000,11,6129,101,11,4878,27MAR2001
015803,199,2000,11,6141,101,11,3102,27MAR2001
015803,199,2000,11,6142,101,11,14757,27MAR2001
015803,199,2000,11,6145,101,11,8383,27MAR2001
015803,199,2000,11,6211,701,11,8250,27MAR2001
015803,199,2000,11,6212,701,11,4775,27MAR2001
015803,199,2000,11,6219,101,11,222,27MAR2001
015803,199,2000,11,6219,701,11,5239,27MAR2001
015803,199,2000,11,6239,701,11,395,27MAR2001
015803,199,2000,11,6299,701,11,1038,27MAR2001
015803,199,2000,11,6399,101,11,4528,27MAR2001
015803,199,2000,11,6399,701,11,33222,27MAR2001
015803,199,2000,11,6411,101,11,2643,27MAR2001
015803,199,2000,11,6411,701,11,1493,27MAR2001
015803,199,2000,11,6412,101,11,2330,27MAR2001
015803,199,2000,11,6412,701,11,6076,27MAR2001
015803,199,2000,11,6419,101,11,133,27MAR2001
015803,199,2000,11,6419,701,11,3421,27MAR2001
015803,199,2000,11,6429,101,11,2228,27MAR2001
015803,199,2000,11,6494,101,11,1663,27MAR2001
015803,199,2000,11,6499,101,11,24654,27MAR2001
015803,199,2000,11,6523,101,11,155000,27MAR2001
015803,199,2000,12,6119,101,11,136,27MAR2001
015803,199,2000,13,6221,101,11,500,27MAR2001
015803,199,2000,23,6119,101,11,31017,27MAR2001
015803,199,2000,23,6129,101,11,6868,27MAR2001
015803,199,2000,23,6141,101,11,639,27MAR2001
015803,199,2000,23,6142,101,11,1500,27MAR2001
015803,199,2000,23,6145,101,11,428,27MAR2001
015803,199,2000,23,6219,101,11,117,27MAR2001
015803,199,2000,23,6399,101,11,4244,27MAR2001
015803,199,2000,31,6219,101,11,17298,27MAR2001
015803,199,2000,33,6399,101,11,579,27MAR2001
015803,199,2000,34,6129,101,11,15280,27MAR2001
015803,199,2000,34,6141,101,11,1169,27MAR2001
015803,199,2000,34,6145,101,11,486,27MAR2001
015803,199,2000,34,6311,101,11,5419,27MAR2001
015803,199,2000,34,6494,101,11,3642,27MAR2001
015803,199,2000,35,6129,101,11,2480,27MAR2001
015803,199,2000,35,6141,101,11,416,27MAR2001
015803,199,2000,35,6145,101,11,913,27MAR2001
015803,199,2000,35,6342,101,11,2409,27MAR2001
015803,199,2000,35,6399,101,11,207,27MAR2001
015803,199,2000,35,6499,101,11,299,27MAR2001
015803,199,2000,36,6329,101,11,300,27MAR2001
015803,199,2000,36,6399,101,11,120,27MAR2001
015803,199,2000,36,6499,101,11,1997,27MAR2001
015803,199,2000,41,6119,701,11,50371,27MAR2001
015803,199,2000,41,6129,701,11,21723,27MAR2001
015803,199,2000,41,6141,701,11,1015,27MAR2001
015803,199,2000,41,6145,701,11,6979,27MAR2001
015803,199,2000,41,6499,701,11,22958,27MAR2001
015803,199,2000,51,6129,101,11,16429,27MAR2001
015803,199,2000,51,6141,101,11,1257,27MAR2001
015803,199,2000,51,6145,101,11,243,27MAR2001
015803,199,2000,51,6249,101,11,16013,27MAR2001
015803,199,2000,51,6259,101,11,20797,27MAR2001
015803,199,2000,51,6269,101,11,40238,27MAR2001
015803,199,2000,51,6319,101,11,26325,27MAR2001
015803,199,2000,51,6399,101,11,476,27MAR2001
015803,199,2000,51,6429,101,11,5519,27MAR2001
015803,199,2000,51,6499,101,11,1149,27MAR2001
015803,240,2000,35,6129,101,11,37805,27MAR2001
015805,199,2000,00,3600,000,00,1,27MAR2001
015805,199,2000,00,5744,000,00,16884,27MAR2001
015805,199,2000,00,5749,000,00,294,27MAR2001
015805,199,2000,00,5811,000,00,3280220,27MAR2001
015805,199,2000,00,5829,000,00,564848,27MAR2001
015805,199,2000,11,6112,101,11,97148,27MAR2001
015805,199,2000,11,6119,101,11,1147507,27MAR2001
015805,199,2000,11,6119,101,23,27988,27MAR2001
015805,199,2000,11,6141,101,11,150294,27MAR2001
015805,199,2000,11,6142,101,11,197823,27MAR2001
015805,199,2000,11,6143,101,11,10639,27MAR2001
015805,199,2000,11,6149,101,11,15275,27MAR2001
015805,199,2000,11,6219,101,23,42546,27MAR2001
015805,199,2000,11,6269,101,11,251686,27MAR2001
015805,199,2000,11,6319,101,11,286,27MAR2001
015805,199,2000,11,6321,101,11,3757,27MAR2001
